"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"3459","52.957126249","127.0.0.1","127.0.0.1","TCP","615","59436  >  8080 [PSH, ACK] Seq=18464 Ack=22337 Win=70144 Len=549 TSval=515178544 TSecr=515177542","59436","8080"
"3460","52.957165779","127.0.0.1","127.0.0.1","TCP","66","8080  >  59436 [ACK] Seq=22337 Ack=19013 Win=85120 Len=0 TSval=515178544 TSecr=515178544","8080","59436"
"3461","52.957935570","127.0.0.1","127.0.0.1","TCP","622","8080  >  59318 [PSH, ACK] Seq=21909 Ack=19178 Win=85248 Len=556 TSval=515178545 TSecr=515178541","8080","59318"
"3462","52.957967976","127.0.0.1","127.0.0.1","TCP","66","59318  >  8080 [ACK] Seq=19178 Ack=22465 Win=75520 Len=0 TSval=515178545 TSecr=515178545","59318","8080"
"3463","52.964321647","127.0.0.1","127.0.0.1","TCP","421","59366  >  8080 [PSH, ACK] Seq=18810 Ack=20081 Win=67072 Len=355 TSval=515178551 TSecr=515177565","59366","8080"
"3464","52.964966771","127.0.0.1","127.0.0.1","TCP","430","8080  >  59394 [PSH, ACK] Seq=19211 Ack=18531 Win=85248 Len=364 TSval=515178552 TSecr=515177577","8080","59394"
"3465","52.964990098","127.0.0.1","127.0.0.1","TCP","66","59394  >  8080 [ACK] Seq=18531 Ack=19575 Win=75520 Len=0 TSval=515178552 TSecr=515178552","59394","8080"
"3466","52.965426815","127.0.0.1","127.0.0.1","TCP","519","59394  >  8080 [PSH, ACK] Seq=18531 Ack=19575 Win=75520 Len=453 TSval=515178552 TSecr=515178552","59394","8080"
"3467","52.965859831","127.0.0.1","127.0.0.1","TCP","526","8080  >  59310 [PSH, ACK] Seq=25619 Ack=18854 Win=85248 Len=460 TSval=515178553 TSecr=515177560","8080","59310"
"3468","52.968078549","127.0.0.1","127.0.0.1","TCP","489","59464  >  8080 [PSH, ACK] Seq=18526 Ack=22539 Win=64384 Len=423 TSval=515178555 TSecr=515177561","59464","8080"
"3469","52.968593349","127.0.0.1","127.0.0.1","TCP","494","8080  >  59484 [PSH, ACK] Seq=21541 Ack=18936 Win=80256 Len=428 TSval=515178555 TSecr=515178542","8080","59484"
"3470","52.968633507","127.0.0.1","127.0.0.1","TCP","66","59484  >  8080 [ACK] Seq=18936 Ack=21969 Win=75520 Len=0 TSval=515178555 TSecr=515178555","59484","8080"
"3471","52.968906308","127.0.0.1","127.0.0.1","TCP","389","59352  >  8080 [PSH, ACK] Seq=19037 Ack=21115 Win=62464 Len=323 TSval=515178556 TSecr=515177557","59352","8080"
"3472","52.969337927","127.0.0.1","127.0.0.1","TCP","398","8080  >  59386 [PSH, ACK] Seq=24631 Ack=18015 Win=85248 Len=332 TSval=515178556 TSecr=515177581","8080","59386"
"3473","52.972325876","127.0.0.1","127.0.0.1","TCP","521","59334  >  8080 [PSH, ACK] Seq=19688 Ack=18429 Win=75520 Len=455 TSval=515178559 TSecr=515177598","59334","8080"
"3474","52.972363521","127.0.0.1","127.0.0.1","TCP","66","8080  >  59334 [ACK] Seq=18429 Ack=20143 Win=72704 Len=0 TSval=515178559 TSecr=515178559","8080","59334"
"3475","52.972844518","127.0.0.1","127.0.0.1","TCP","526","8080  >  59402 [PSH, ACK] Seq=18047 Ack=18161 Win=85248 Len=460 TSval=515178560 TSecr=515177564","8080","59402"
"3476","52.975401407","127.0.0.1","127.0.0.1","TCP","453","59350  >  8080 [PSH, ACK] Seq=18714 Ack=20255 Win=68864 Len=387 TSval=515178562 TSecr=515177561","59350","8080"
"3477","52.975431019","127.0.0.1","127.0.0.1","TCP","66","8080  >  59350 [ACK] Seq=20255 Ack=19101 Win=85248 Len=0 TSval=515178562 TSecr=515178562","8080","59350"
"3478","52.975472994","127.0.0.1","127.0.0.1","TCP","551","59310  >  8080 [PSH, ACK] Seq=18854 Ack=26079 Win=60416 Len=485 TSval=515178562 TSecr=515178553","59310","8080"
"3479","52.975505470","127.0.0.1","127.0.0.1","TCP","66","8080  >  59310 [ACK] Seq=26079 Ack=19339 Win=85120 Len=0 TSval=515178562 TSecr=515178562","8080","59310"
"3480","52.976284131","127.0.0.1","127.0.0.1","TCP","460","8080  >  59464 [PSH, ACK] Seq=22539 Ack=18949 Win=85248 Len=394 TSval=515178563 TSecr=515178555","8080","59464"
"3481","52.977492036","127.0.0.1","127.0.0.1","TCP","558","8080  >  59406 [PSH, ACK] Seq=24077 Ack=18337 Win=85248 Len=492 TSval=515178564 TSecr=515177615","8080","59406"
"3482","52.977542531","127.0.0.1","127.0.0.1","TCP","66","59406  >  8080 [ACK] Seq=18337 Ack=24569 Win=75520 Len=0 TSval=515178564 TSecr=515178564","59406","8080"
"3483","52.978257217","127.0.0.1","127.0.0.1","TCP","453","59402  >  8080 [PSH, ACK] Seq=18161 Ack=18507 Win=71936 Len=387 TSval=515178565 TSecr=515178560","59402","8080"
"3484","52.978288715","127.0.0.1","127.0.0.1","TCP","66","8080  >  59402 [ACK] Seq=18507 Ack=18548 Win=85248 Len=0 TSval=515178565 TSecr=515178565","8080","59402"
"3485","52.979403801","127.0.0.1","127.0.0.1","TCP","462","8080  >  59394 [PSH, ACK] Seq=19575 Ack=18984 Win=85248 Len=396 TSval=515178566 TSecr=515178552","8080","59394"
"3486","52.979580220","127.0.0.1","127.0.0.1","TCP","489","59484  >  8080 [PSH, ACK] Seq=18936 Ack=21969 Win=75648 Len=423 TSval=515178566 TSecr=515178555","59484","8080"
"3487","52.980296722","127.0.0.1","127.0.0.1","TCP","496","8080  >  59450 [PSH, ACK] Seq=19403 Ack=19066 Win=85248 Len=430 TSval=515178567 TSecr=515177569","8080","59450"
"3488","52.980331014","127.0.0.1","127.0.0.1","TCP","66","59450  >  8080 [ACK] Seq=19066 Ack=19833 Win=65152 Len=0 TSval=515178567 TSecr=515178567","59450","8080"
"3489","52.980459312","127.0.0.1","127.0.0.1","TCP","489","59406  >  8080 [PSH, ACK] Seq=18337 Ack=24569 Win=75648 Len=423 TSval=515178567 TSecr=515178564","59406","8080"
"3490","52.981239230","127.0.0.1","127.0.0.1","TCP","494","8080  >  59470 [PSH, ACK] Seq=21429 Ack=17750 Win=75520 Len=428 TSval=515178568 TSecr=515177623","8080","59470"
"3491","52.981277363","127.0.0.1","127.0.0.1","TCP","66","59470  >  8080 [ACK] Seq=17750 Ack=21857 Win=75520 Len=0 TSval=515178568 TSecr=515178568","59470","8080"
"3492","52.983971002","127.0.0.1","127.0.0.1","TCP","455","59450  >  8080 [PSH, ACK] Seq=19066 Ack=19833 Win=65152 Len=389 TSval=515178571 TSecr=515178567","59450","8080"
"3493","52.984009763","127.0.0.1","127.0.0.1","TCP","66","8080  >  59450 [ACK] Seq=19833 Ack=19455 Win=85248 Len=0 TSval=515178571 TSecr=515178571","8080","59450"
"3494","52.984741910","127.0.0.1","127.0.0.1","TCP","462","8080  >  59372 [PSH, ACK] Seq=19545 Ack=18679 Win=85248 Len=396 TSval=515178572 TSecr=515177578","8080","59372"
"3495","52.986830653","127.0.0.1","127.0.0.1","TCP","487","59410  >  8080 [PSH, ACK] Seq=18323 Ack=21645 Win=66560 Len=421 TSval=515178574 TSecr=515177572","59410","8080"
"3496","52.986871300","127.0.0.1","127.0.0.1","TCP","66","8080  >  59410 [ACK] Seq=21645 Ack=18744 Win=85120 Len=0 TSval=515178574 TSecr=515178574","8080","59410"
"3497","52.987686348","127.0.0.1","127.0.0.1","TCP","496","8080  >  59350 [PSH, ACK] Seq=20255 Ack=19101 Win=85248 Len=430 TSval=515178575 TSecr=515178562","8080","59350"
"3498","52.988953269","127.0.0.1","127.0.0.1","TCP","453","59422  >  8080 [PSH, ACK] Seq=19304 Ack=26159 Win=75520 Len=387 TSval=515178576 TSecr=515177573","59422","8080"
"3499","52.989000691","127.0.0.1","127.0.0.1","TCP","66","8080  >  59422 [ACK] Seq=26159 Ack=19691 Win=77312 Len=0 TSval=515178576 TSecr=515178576","8080","59422"
"3500","52.989728158","127.0.0.1","127.0.0.1","TCP","462","8080  >  59394 [PSH, ACK] Seq=19971 Ack=18984 Win=85248 Len=396 TSval=515178577 TSecr=515178552","8080","59394"
"3501","52.989756863","127.0.0.1","127.0.0.1","TCP","423","59358  >  8080 [PSH, ACK] Seq=17943 Ack=25057 Win=75648 Len=357 TSval=515178577 TSecr=515177581","59358","8080"
"3502","52.989851358","127.0.0.1","127.0.0.1","TCP","66","59394  >  8080 [ACK] Seq=18984 Ack=20367 Win=75648 Len=0 TSval=515178577 TSecr=515178566","59394","8080"
"3503","52.990443053","127.0.0.1","127.0.0.1","TCP","428","8080  >  59412 [PSH, ACK] Seq=25389 Ack=18647 Win=85248 Len=362 TSval=515178577 TSecr=515177581","8080","59412"
"3504","52.990480767","127.0.0.1","127.0.0.1","TCP","519","59470  >  8080 [PSH, ACK] Seq=17750 Ack=21857 Win=75648 Len=453 TSval=515178577 TSecr=515178568","59470","8080"
"3505","52.991190006","127.0.0.1","127.0.0.1","TCP","528","8080  >  59406 [PSH, ACK] Seq=24569 Ack=18760 Win=85248 Len=462 TSval=515178578 TSecr=515178567","8080","59406"
"3506","52.994583174","127.0.0.1","127.0.0.1","TCP","519","59372  >  8080 [PSH, ACK] Seq=18679 Ack=19941 Win=63744 Len=453 TSval=515178581 TSecr=515178572","59372","8080"
"3507","52.994659022","127.0.0.1","127.0.0.1","TCP","66","8080  >  59372 [ACK] Seq=19941 Ack=19132 Win=85120 Len=0 TSval=515178581 TSecr=515178581","8080","59372"
"3508","52.995665854","127.0.0.1","127.0.0.1","TCP","528","8080  >  59436 [PSH, ACK] Seq=22337 Ack=19013 Win=85248 Len=462 TSval=515178582 TSecr=515178544","8080","59436"
"3509","52.995713066","127.0.0.1","127.0.0.1","TCP","66","59436  >  8080 [ACK] Seq=19013 Ack=22799 Win=69760 Len=0 TSval=515178583 TSecr=515178582","59436","8080"
"3510","52.995915327","127.0.0.1","127.0.0.1","TCP","421","59412  >  8080 [PSH, ACK] Seq=18647 Ack=25751 Win=75648 Len=355 TSval=515178583 TSecr=515178577","59412","8080"
"3511","52.995947733","127.0.0.1","127.0.0.1","TCP","66","8080  >  59412 [ACK] Seq=25751 Ack=19002 Win=85248 Len=0 TSval=515178583 TSecr=515178583","8080","59412"
"3512","52.996845822","127.0.0.1","127.0.0.1","TCP","421","59386  >  8080 [PSH, ACK] Seq=18015 Ack=24963 Win=75648 Len=355 TSval=515178584 TSecr=515178556","59386","8080"
"3513","52.996869638","127.0.0.1","127.0.0.1","TCP","430","8080  >  59350 [PSH, ACK] Seq=20685 Ack=19101 Win=85248 Len=364 TSval=515178584 TSecr=515178562","8080","59350"
"3514","52.996877740","127.0.0.1","127.0.0.1","TCP","66","8080  >  59386 [ACK] Seq=24963 Ack=18370 Win=85248 Len=0 TSval=515178584 TSecr=515178584","8080","59386"
"3515","52.996990952","127.0.0.1","127.0.0.1","TCP","66","59350  >  8080 [ACK] Seq=19101 Ack=21049 Win=68096 Len=0 TSval=515178584 TSecr=515178575","59350","8080"
"3516","52.998081245","127.0.0.1","127.0.0.1","TCP","428","8080  >  59334 [PSH, ACK] Seq=18429 Ack=20143 Win=72704 Len=362 TSval=515178585 TSecr=515178559","8080","59334"
"3517","52.998124616","127.0.0.1","127.0.0.1","TCP","66","59334  >  8080 [ACK] Seq=20143 Ack=18791 Win=75520 Len=0 TSval=515178585 TSecr=515178585","59334","8080"
"3518","53.004715887","127.0.0.1","127.0.0.1","TCP","66","8080  >  59366 [ACK] Seq=20081 Ack=19165 Win=85248 Len=0 TSval=515178592 TSecr=515178551","8080","59366"
"3519","53.009678598","127.0.0.1","127.0.0.1","TCP","66","8080  >  59352 [ACK] Seq=21115 Ack=19360 Win=85248 Len=0 TSval=515178597 TSecr=515178556","8080","59352"
"3520","53.016672714","127.0.0.1","127.0.0.1","TCP","66","59464  >  8080 [ACK] Seq=18949 Ack=22933 Win=64000 Len=0 TSval=515178604 TSecr=515178563","59464","8080"
"3521","53.019661362","127.0.0.1","127.0.0.1","TCP","66","8080  >  59484 [ACK] Seq=21969 Ack=19359 Win=79872 Len=0 TSval=515178607 TSecr=515178566","8080","59484"
"3522","53.030655077","127.0.0.1","127.0.0.1","TCP","66","8080  >  59470 [ACK] Seq=21857 Ack=18203 Win=75136 Len=0 TSval=515178618 TSecr=515178577","8080","59470"
"3523","53.030678474","127.0.0.1","127.0.0.1","TCP","66","8080  >  59358 [ACK] Seq=25057 Ack=18300 Win=85248 Len=0 TSval=515178618 TSecr=515178577","8080","59358"
"3524","53.031661350","127.0.0.1","127.0.0.1","TCP","66","59406  >  8080 [ACK] Seq=18760 Ack=25031 Win=75648 Len=0 TSval=515178619 TSecr=515178578","59406","8080"
"3525","53.955764903","127.0.0.1","127.0.0.1","TCP","521","59318  >  8080 [PSH, ACK] Seq=19178 Ack=22465 Win=75648 Len=455 TSval=515179543 TSecr=515178545","59318","8080"
"3526","53.956743239","127.0.0.1","127.0.0.1","TCP","526","8080  >  59484 [PSH, ACK] Seq=21969 Ack=19359 Win=79872 Len=460 TSval=515179544 TSecr=515178566","8080","59484"
"3527","53.959126363","127.0.0.1","127.0.0.1","TCP","423","59436  >  8080 [PSH, ACK] Seq=19013 Ack=22799 Win=69760 Len=357 TSval=515179546 TSecr=515178582","59436","8080"
"3528","53.959976471","127.0.0.1","127.0.0.1","TCP","428","8080  >  59372 [PSH, ACK] Seq=19941 Ack=19132 Win=85248 Len=362 TSval=515179547 TSecr=515178581","8080","59372"
"3529","53.966394326","127.0.0.1","127.0.0.1","TCP","455","59366  >  8080 [PSH, ACK] Seq=19165 Ack=20081 Win=67072 Len=389 TSval=515179553 TSecr=515178592","59366","8080"
"3530","53.966440980","127.0.0.1","127.0.0.1","TCP","66","8080  >  59366 [ACK] Seq=20081 Ack=19554 Win=85248 Len=0 TSval=515179553 TSecr=515179553","8080","59366"
"3531","53.967292415","127.0.0.1","127.0.0.1","TCP","462","8080  >  59470 [PSH, ACK] Seq=21857 Ack=18203 Win=75136 Len=396 TSval=515179554 TSecr=515178577","8080","59470"
"3532","53.968408968","127.0.0.1","127.0.0.1","TCP","423","59394  >  8080 [PSH, ACK] Seq=18984 Ack=20367 Win=75648 Len=357 TSval=515179555 TSecr=515178566","59394","8080"
"3533","53.969322282","127.0.0.1","127.0.0.1","TCP","428","8080  >  59470 [PSH, ACK] Seq=22253 Ack=18203 Win=75136 Len=362 TSval=515179556 TSecr=515178577","8080","59470"
"3534","53.969496746","127.0.0.1","127.0.0.1","TCP","453","59464  >  8080 [PSH, ACK] Seq=18949 Ack=22933 Win=64000 Len=387 TSval=515179556 TSecr=515178563","59464","8080"
"3535","53.969765076","127.0.0.1","127.0.0.1","TCP","66","59470  >  8080 [ACK] Seq=18203 Ack=22615 Win=75648 Len=0 TSval=515179557 TSecr=515179554","59470","8080"
"3536","53.970411177","127.0.0.1","127.0.0.1","TCP","460","8080  >  59436 [PSH, ACK] Seq=22799 Ack=19370 Win=85248 Len=394 TSval=515179557 TSecr=515179546","8080","59436"
"3537","53.970457552","127.0.0.1","127.0.0.1","TCP","66","59436  >  8080 [ACK] Seq=19370 Ack=23193 Win=69376 Len=0 TSval=515179557 TSecr=515179557","59436","8080"
"3538","53.971675793","127.0.0.1","127.0.0.1","TCP","389","59352  >  8080 [PSH, ACK] Seq=19360 Ack=21115 Win=62464 Len=323 TSval=515179559 TSecr=515178597","59352","8080"
"3539","53.971714835","127.0.0.1","127.0.0.1","TCP","66","8080  >  59352 [ACK] Seq=21115 Ack=19683 Win=85248 Len=0 TSval=515179559 TSecr=515179559","8080","59352"
"3540","53.972575698","127.0.0.1","127.0.0.1","TCP","398","8080  >  59386 [PSH, ACK] Seq=24963 Ack=18370 Win=85248 Len=332 TSval=515179559 TSecr=515178584","8080","59386"
"3541","53.974417134","127.0.0.1","127.0.0.1","TCP","617","59334  >  8080 [PSH, ACK] Seq=20143 Ack=18791 Win=75520 Len=551 TSval=515179561 TSecr=515178585","59334","8080"
"3542","53.975294061","127.0.0.1","127.0.0.1","TCP","622","8080  >  59470 [PSH, ACK] Seq=22615 Ack=18203 Win=75136 Len=556 TSval=515179562 TSecr=515179557","8080","59470"
"3543","53.977305908","127.0.0.1","127.0.0.1","TCP","489","59310  >  8080 [PSH, ACK] Seq=19339 Ack=26079 Win=60416 Len=423 TSval=515179564 TSecr=515178562","59310","8080"
"3544","53.977352562","127.0.0.1","127.0.0.1","TCP","66","8080  >  59310 [ACK] Seq=26079 Ack=19762 Win=85120 Len=0 TSval=515179564 TSecr=515179564","8080","59310"
"3545","53.978420575","127.0.0.1","127.0.0.1","TCP","494","8080  >  59422 [PSH, ACK] Seq=26159 Ack=19691 Win=77312 Len=428 TSval=515179565 TSecr=515178576","8080","59422"
"3546","53.978997883","127.0.0.1","127.0.0.1","TCP","519","59350  >  8080 [PSH, ACK] Seq=19101 Ack=21049 Win=68096 Len=453 TSval=515179566 TSecr=515178575","59350","8080"
"3547","53.979847991","127.0.0.1","127.0.0.1","TCP","526","8080  >  59436 [PSH, ACK] Seq=23193 Ack=19370 Win=85248 Len=460 TSval=515179567 TSecr=515179557","8080","59436"
"3548","53.979890874","127.0.0.1","127.0.0.1","TCP","66","59436  >  8080 [ACK] Seq=19370 Ack=23653 Win=68992 Len=0 TSval=515179567 TSecr=515179567","59436","8080"
"3549","53.980656334","127.0.0.1","127.0.0.1","TCP","453","59402  >  8080 [PSH, ACK] Seq=18548 Ack=18507 Win=71936 Len=387 TSval=515179567 TSecr=515178565","59402","8080"
"3550","53.980701242","127.0.0.1","127.0.0.1","TCP","66","8080  >  59402 [ACK] Seq=18507 Ack=18935 Win=85248 Len=0 TSval=515179568 TSecr=515179567","8080","59402"
"3551","53.981528023","127.0.0.1","127.0.0.1","TCP","462","8080  >  59334 [PSH, ACK] Seq=18791 Ack=20694 Win=72192 Len=396 TSval=515179568 TSecr=515179561","8080","59334"
"3552","53.981569369","127.0.0.1","127.0.0.1","TCP","66","59334  >  8080 [ACK] Seq=20694 Ack=19187 Win=75520 Len=0 TSval=515179568 TSecr=515179568","59334","8080"
"3553","53.982014328","127.0.0.1","127.0.0.1","TCP","521","59406  >  8080 [PSH, ACK] Seq=18760 Ack=25031 Win=75648 Len=455 TSval=515179569 TSecr=515178578","59406","8080"
"3554","53.982240474","127.0.0.1","127.0.0.1","TCP","683","59484  >  8080 [PSH, ACK] Seq=19359 Ack=22429 Win=75648 Len=617 TSval=515179569 TSecr=515179544","59484","8080"
"3555","53.982265827","127.0.0.1","127.0.0.1","TCP","66","8080  >  59484 [ACK] Seq=22429 Ack=19976 Win=79360 Len=0 TSval=515179569 TSecr=515179569","8080","59484"
"3556","53.982650303","127.0.0.1","127.0.0.1","TCP","526","8080  >  59422 [PSH, ACK] Seq=26587 Ack=19691 Win=77312 Len=460 TSval=515179569 TSecr=515178576","8080","59422"
"3557","53.982772665","127.0.0.1","127.0.0.1","TCP","66","59422  >  8080 [ACK] Seq=19691 Ack=27047 Win=75520 Len=0 TSval=515179570 TSecr=515179565","59422","8080"
"3558","53.983447262","127.0.0.1","127.0.0.1","TCP","690","8080  >  59410 [PSH, ACK] Seq=21645 Ack=18744 Win=85248 Len=624 TSval=515179570 TSecr=515178574","8080","59410"
"3559","53.986204037","127.0.0.1","127.0.0.1","TCP","453","59450  >  8080 [PSH, ACK] Seq=19455 Ack=19833 Win=65152 Len=387 TSval=515179573 TSecr=515178571","59450","8080"
"3560","53.986246430","127.0.0.1","127.0.0.1","TCP","66","8080  >  59450 [ACK] Seq=19833 Ack=19842 Win=85248 Len=0 TSval=515179573 TSecr=515179573","8080","59450"
"3561","53.987084386","127.0.0.1","127.0.0.1","TCP","462","8080  >  59350 [PSH, ACK] Seq=21049 Ack=19554 Win=85248 Len=396 TSval=515179574 TSecr=515179566","8080","59350"
"3562","53.989121097","127.0.0.1","127.0.0.1","TCP","455","59410  >  8080 [PSH, ACK] Seq=18744 Ack=22269 Win=66048 Len=389 TSval=515179576 TSecr=515179570","59410","8080"
"3563","53.989164888","127.0.0.1","127.0.0.1","TCP","66","8080  >  59410 [ACK] Seq=22269 Ack=19133 Win=85248 Len=0 TSval=515179576 TSecr=515179576","8080","59410"
"3564","53.990000259","127.0.0.1","127.0.0.1","TCP","462","8080  >  59450 [PSH, ACK] Seq=19833 Ack=19842 Win=85248 Len=396 TSval=515179577 TSecr=515179573","8080","59450"
"3565","53.990967142","127.0.0.1","127.0.0.1","TCP","421","59422  >  8080 [PSH, ACK] Seq=19691 Ack=27047 Win=75520 Len=355 TSval=515179578 TSecr=515179565","59422","8080"
"3566","53.991005764","127.0.0.1","127.0.0.1","TCP","66","8080  >  59422 [ACK] Seq=27047 Ack=20046 Win=77056 Len=0 TSval=515179578 TSecr=515179578","8080","59422"
"3567","53.991930323","127.0.0.1","127.0.0.1","TCP","430","8080  >  59334 [PSH, ACK] Seq=19187 Ack=20694 Win=72192 Len=364 TSval=515179579 TSecr=515179568","8080","59334"
"3568","53.991978234","127.0.0.1","127.0.0.1","TCP","66","59334  >  8080 [ACK] Seq=20694 Ack=19551 Win=75520 Len=0 TSval=515179579 TSecr=515179579","59334","8080"
"3569","53.992064139","127.0.0.1","127.0.0.1","TCP","455","59358  >  8080 [PSH, ACK] Seq=18300 Ack=25057 Win=75648 Len=389 TSval=515179579 TSecr=515178618","59358","8080"
"3570","53.992089002","127.0.0.1","127.0.0.1","TCP","66","8080  >  59358 [ACK] Seq=25057 Ack=18689 Win=85248 Len=0 TSval=515179579 TSecr=515179579","8080","59358"
"3571","53.992998476","127.0.0.1","127.0.0.1","TCP","460","8080  >  59412 [PSH, ACK] Seq=25751 Ack=19002 Win=85248 Len=394 TSval=515179580 TSecr=515178583","8080","59412"
"3572","53.993147377","127.0.0.1","127.0.0.1","TCP","423","59470  >  8080 [PSH, ACK] Seq=18203 Ack=23171 Win=75648 Len=357 TSval=515179580 TSecr=515179562","59470","8080"
"3573","53.993181180","127.0.0.1","127.0.0.1","TCP","66","8080  >  59470 [ACK] Seq=23171 Ack=18560 Win=74880 Len=0 TSval=515179580 TSecr=515179580","8080","59470"
"3574","53.994072146","127.0.0.1","127.0.0.1","TCP","430","8080  >  59402 [PSH, ACK] Seq=18507 Ack=18935 Win=85248 Len=364 TSval=515179581 TSecr=515179567","8080","59402"
"3575","53.996686933","127.0.0.1","127.0.0.1","TCP","66","8080  >  59318 [ACK] Seq=22465 Ack=19633 Win=85248 Len=0 TSval=515179584 TSecr=515179543","8080","59318"
"3576","53.997345536","127.0.0.1","127.0.0.1","TCP","521","59372  >  8080 [PSH, ACK] Seq=19132 Ack=20303 Win=63488 Len=455 TSval=515179584 TSecr=515179547","59372","8080"
"3577","53.997384648","127.0.0.1","127.0.0.1","TCP","66","8080  >  59372 [ACK] Seq=20303 Ack=19587 Win=85120 Len=0 TSval=515179584 TSecr=515179584","8080","59372"
"3578","53.998057568","127.0.0.1","127.0.0.1","TCP","528","8080  >  59412 [PSH, ACK] Seq=26145 Ack=19002 Win=85248 Len=462 TSval=515179585 TSecr=515178583","8080","59412"
"3579","53.998132997","127.0.0.1","127.0.0.1","TCP","421","59412  >  8080 [PSH, ACK] Seq=19002 Ack=26607 Win=75520 Len=355 TSval=515179585 TSecr=515179580","59412","8080"
"3580","53.998164495","127.0.0.1","127.0.0.1","TCP","66","8080  >  59412 [ACK] Seq=26607 Ack=19357 Win=85248 Len=0 TSval=515179585 TSecr=515179585","8080","59412"
"3581","53.998343359","127.0.0.1","127.0.0.1","TCP","116","59386  >  8080 [PSH, ACK] Seq=18370 Ack=25295 Win=75648 Len=50 TSval=515179585 TSecr=515179559","59386","8080"
"3582","53.998369130","127.0.0.1","127.0.0.1","TCP","66","8080  >  59386 [ACK] Seq=25295 Ack=18420 Win=85248 Len=0 TSval=515179585 TSecr=515179585","8080","59386"
"3583","53.998717149","127.0.0.1","127.0.0.1","TCP","430","8080  >  59464 [PSH, ACK] Seq=22933 Ack=19336 Win=85248 Len=364 TSval=515179586 TSecr=515179556","8080","59464"
"3584","53.998747251","127.0.0.1","127.0.0.1","TCP","66","59464  >  8080 [ACK] Seq=19336 Ack=23297 Win=63744 Len=0 TSval=515179586 TSecr=515179586","59464","8080"
"3585","53.999589048","127.0.0.1","127.0.0.1","TCP","506","8080  >  59386 [PSH, ACK] Seq=25295 Ack=18420 Win=85248 Len=440 TSval=515179586 TSecr=515179585","8080","59386"
"3586","54.005266864","127.0.0.1","127.0.0.1","TCP","585","59386  >  8080 [PSH, ACK] Seq=18420 Ack=25735 Win=75648 Len=519 TSval=515179592 TSecr=515179586","59386","8080"
"3587","54.006087639","127.0.0.1","127.0.0.1","TCP","590","8080  >  59366 [PSH, ACK] Seq=20081 Ack=19554 Win=85248 Len=524 TSval=515179593 TSecr=515179553","8080","59366"
"3588","54.006120045","127.0.0.1","127.0.0.1","TCP","66","59366  >  8080 [ACK] Seq=19554 Ack=20605 Win=66560 Len=0 TSval=515179593 TSecr=515179593","59366","8080"
"3589","54.008670998","127.0.0.1","127.0.0.1","TCP","66","8080  >  59394 [ACK] Seq=20367 Ack=19341 Win=85248 Len=0 TSval=515179596 TSecr=515179555","8080","59394"
"3590","54.022678156","127.0.0.1","127.0.0.1","TCP","66","8080  >  59406 [ACK] Seq=25031 Ack=19215 Win=85248 Len=0 TSval=515179610 TSecr=515179569","8080","59406"
"3591","54.027678093","127.0.0.1","127.0.0.1","TCP","66","59350  >  8080 [ACK] Seq=19554 Ack=21445 Win=67712 Len=0 TSval=515179615 TSecr=515179574","59350","8080"
"3592","54.030647185","127.0.0.1","127.0.0.1","TCP","66","59450  >  8080 [ACK] Seq=19842 Ack=20229 Win=64768 Len=0 TSval=515179618 TSecr=515179577","59450","8080"
"3593","54.034651255","127.0.0.1","127.0.0.1","TCP","66","59402  >  8080 [ACK] Seq=18935 Ack=18871 Win=71680 Len=0 TSval=515179622 TSecr=515179581","59402","8080"
"3594","54.045666273","127.0.0.1","127.0.0.1","TCP","66","8080  >  59386 [ACK] Seq=25735 Ack=18939 Win=85248 Len=0 TSval=515179633 TSecr=515179592","8080","59386"
"3595","54.958097601","127.0.0.1","127.0.0.1","TCP","521","59318  >  8080 [PSH, ACK] Seq=19633 Ack=22465 Win=75648 Len=455 TSval=515180545 TSecr=515179584","59318","8080"
"3596","54.958138249","127.0.0.1","127.0.0.1","TCP","66","8080  >  59318 [ACK] Seq=22465 Ack=20088 Win=85120 Len=0 TSval=515180545 TSecr=515180545","8080","59318"
"3597","54.959002954","127.0.0.1","127.0.0.1","TCP","526","8080  >  59450 [PSH, ACK] Seq=20229 Ack=19842 Win=85248 Len=460 TSval=515180546 TSecr=515179618","8080","59450"
"3598","54.959036827","127.0.0.1","127.0.0.1","TCP","66","59450  >  8080 [ACK] Seq=19842 Ack=20689 Win=64384 Len=0 TSval=515180546 TSecr=515180546","59450","8080"
"3599","54.961218389","127.0.0.1","127.0.0.1","TCP","453","59436  >  8080 [PSH, ACK] Seq=19370 Ack=23653 Win=68992 Len=387 TSval=515180548 TSecr=515179567","59436","8080"
"3600","54.962084910","127.0.0.1","127.0.0.1","TCP","460","8080  >  59358 [PSH, ACK] Seq=25057 Ack=18689 Win=85248 Len=394 TSval=515180549 TSecr=515179579","8080","59358"
"3601","54.962114522","127.0.0.1","127.0.0.1","TCP","66","59358  >  8080 [ACK] Seq=18689 Ack=25451 Win=75520 Len=0 TSval=515180549 TSecr=515180549","59358","8080"
"3602","54.971087311","127.0.0.1","127.0.0.1","TCP","453","59394  >  8080 [PSH, ACK] Seq=19341 Ack=20367 Win=75648 Len=387 TSval=515180558 TSecr=515179596","59394","8080"
