"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"5977","98.848434217","127.0.0.1","127.0.0.1","TCP","462","8080  >  47746 [PSH, ACK] Seq=39339 Ack=31524 Win=85248 Len=396 TSval=514853205 TSecr=514853153","8080","47746"
"5978","98.848474236","127.0.0.1","127.0.0.1","TCP","66","47746  >  8080 [ACK] Seq=31524 Ack=39735 Win=75520 Len=0 TSval=514853205 TSecr=514853205","47746","8080"
"5979","98.870706950","127.0.0.1","127.0.0.1","TCP","66","8080  >  47870 [ACK] Seq=36801 Ack=31913 Win=84736 Len=0 TSval=514853228 TSecr=514853187","8080","47870"
"5980","98.888627035","127.0.0.1","127.0.0.1","TCP","423","47746  >  8080 [PSH, ACK] Seq=31524 Ack=39735 Win=75520 Len=357 TSval=514853245 TSecr=514853205","47746","8080"
"5981","98.888704908","127.0.0.1","127.0.0.1","TCP","66","8080  >  47746 [ACK] Seq=39735 Ack=31881 Win=85248 Len=0 TSval=514853246 TSecr=514853245","8080","47746"
"5982","98.890029169","127.0.0.1","127.0.0.1","TCP","428","8080  >  47918 [PSH, ACK] Seq=30621 Ack=30476 Win=85248 Len=362 TSval=514853247 TSecr=514853151","8080","47918"
"5983","98.905494402","127.0.0.1","127.0.0.1","TCP","389","47810  >  8080 [PSH, ACK] Seq=32431 Ack=33037 Win=52736 Len=323 TSval=514853262 TSecr=514853160","47810","8080"
"5984","98.905567037","127.0.0.1","127.0.0.1","TCP","66","8080  >  47810 [ACK] Seq=33037 Ack=32754 Win=85248 Len=0 TSval=514853262 TSecr=514853262","8080","47810"
"5985","98.906029456","127.0.0.1","127.0.0.1","TCP","423","47900  >  8080 [PSH, ACK] Seq=31412 Ack=31713 Win=54144 Len=357 TSval=514853263 TSecr=514853163","47900","8080"
"5986","98.906059558","127.0.0.1","127.0.0.1","TCP","66","8080  >  47900 [ACK] Seq=31713 Ack=31769 Win=61824 Len=0 TSval=514853263 TSecr=514853263","8080","47900"
"5987","98.906657329","127.0.0.1","127.0.0.1","TCP","396","8080  >  47864 [PSH, ACK] Seq=39783 Ack=31039 Win=85248 Len=330 TSval=514853263 TSecr=514853138","8080","47864"
"5988","98.906710199","127.0.0.1","127.0.0.1","TCP","66","47864  >  8080 [ACK] Seq=31039 Ack=40113 Win=51456 Len=0 TSval=514853264 TSecr=514853263","47864","8080"
"5989","98.907940174","127.0.0.1","127.0.0.1","TCP","430","8080  >  47802 [PSH, ACK] Seq=29469 Ack=32593 Win=62080 Len=364 TSval=514853265 TSecr=514853168","8080","47802"
"5990","98.911765800","127.0.0.1","127.0.0.1","TCP","455","47886  >  8080 [PSH, ACK] Seq=30960 Ack=42487 Win=75648 Len=389 TSval=514853269 TSecr=514853148","47886","8080"
"5991","98.911826143","127.0.0.1","127.0.0.1","TCP","66","8080  >  47886 [ACK] Seq=42487 Ack=31349 Win=85248 Len=0 TSval=514853269 TSecr=514853269","8080","47886"
"5992","98.912850225","127.0.0.1","127.0.0.1","TCP","460","8080  >  47900 [PSH, ACK] Seq=31713 Ack=31769 Win=61824 Len=394 TSval=514853270 TSecr=514853263","8080","47900"
"5993","98.912885425","127.0.0.1","127.0.0.1","TCP","66","47900  >  8080 [ACK] Seq=31769 Ack=32107 Win=53760 Len=0 TSval=514853270 TSecr=514853270","47900","8080"
"5994","98.930687758","127.0.0.1","127.0.0.1","TCP","66","47918  >  8080 [ACK] Seq=30476 Ack=30983 Win=75648 Len=0 TSval=514853288 TSecr=514853247","47918","8080"
"5995","98.949617887","127.0.0.1","127.0.0.1","TCP","66","47802  >  8080 [ACK] Seq=32593 Ack=29833 Win=75648 Len=0 TSval=514853306 TSecr=514853265","47802","8080"
"5996","99.763978232","127.0.0.1","127.0.0.1","TCP","519","47796  >  8080 [PSH, ACK] Seq=31021 Ack=37747 Win=75648 Len=453 TSval=514854121 TSecr=514853186","47796","8080"
"5997","99.764055406","127.0.0.1","127.0.0.1","TCP","66","8080  >  47796 [ACK] Seq=37747 Ack=31474 Win=85120 Len=0 TSval=514854121 TSecr=514854121","8080","47796"
"5998","99.765933648","127.0.0.1","127.0.0.1","TCP","526","8080  >  47746 [PSH, ACK] Seq=39735 Ack=31881 Win=85248 Len=460 TSval=514854123 TSecr=514853245","8080","47746"
"5999","99.765983375","127.0.0.1","127.0.0.1","TCP","66","47746  >  8080 [ACK] Seq=31881 Ack=40195 Win=75520 Len=0 TSval=514854123 TSecr=514854123","47746","8080"
"6000","99.793899982","127.0.0.1","127.0.0.1","TCP","489","47750  >  8080 [PSH, ACK] Seq=31572 Ack=34665 Win=75648 Len=423 TSval=514854151 TSecr=514853169","47750","8080"
"6001","99.793972826","127.0.0.1","127.0.0.1","TCP","455","47864  >  8080 [PSH, ACK] Seq=31039 Ack=40113 Win=51456 Len=389 TSval=514854151 TSecr=514853263","47864","8080"
"6002","99.794002439","127.0.0.1","127.0.0.1","TCP","66","8080  >  47864 [ACK] Seq=40113 Ack=31428 Win=85248 Len=0 TSval=514854151 TSecr=514854151","8080","47864"
"6003","99.795350864","127.0.0.1","127.0.0.1","TCP","494","8080  >  47898 [PSH, ACK] Seq=33847 Ack=31524 Win=84736 Len=428 TSval=514854152 TSecr=514853145","8080","47898"
"6004","99.796854407","127.0.0.1","127.0.0.1","TCP","460","8080  >  47802 [PSH, ACK] Seq=29833 Ack=32593 Win=62080 Len=394 TSval=514854154 TSecr=514853306","8080","47802"
"6005","99.796929836","127.0.0.1","127.0.0.1","TCP","66","47802  >  8080 [ACK] Seq=32593 Ack=30227 Win=75520 Len=0 TSval=514854154 TSecr=514854154","47802","8080"
"6006","99.804646669","127.0.0.1","127.0.0.1","TCP","389","47782  >  8080 [PSH, ACK] Seq=33802 Ack=36285 Win=75520 Len=323 TSval=514854161 TSecr=514853155","47782","8080"
"6007","99.804714275","127.0.0.1","127.0.0.1","TCP","66","8080  >  47782 [ACK] Seq=36285 Ack=34125 Win=68608 Len=0 TSval=514854162 TSecr=514854161","8080","47782"
"6008","99.804911716","127.0.0.1","127.0.0.1","TCP","489","47766  >  8080 [PSH, ACK] Seq=30815 Ack=34687 Win=56064 Len=423 TSval=514854162 TSecr=514853182","47766","8080"
"6009","99.804935183","127.0.0.1","127.0.0.1","TCP","66","8080  >  47766 [ACK] Seq=34687 Ack=31238 Win=85120 Len=0 TSval=514854162 TSecr=514854162","8080","47766"
"6010","99.805856110","127.0.0.1","127.0.0.1","TCP","398","8080  >  47746 [PSH, ACK] Seq=40195 Ack=31881 Win=85248 Len=332 TSval=514854163 TSecr=514854123","8080","47746"
"6011","99.805898923","127.0.0.1","127.0.0.1","TCP","66","47746  >  8080 [ACK] Seq=31881 Ack=40527 Win=75392 Len=0 TSval=514854163 TSecr=514854163","47746","8080"
"6012","99.807541590","127.0.0.1","127.0.0.1","TCP","494","8080  >  47898 [PSH, ACK] Seq=34275 Ack=31524 Win=84736 Len=428 TSval=514854164 TSecr=514853145","8080","47898"
"6013","99.807897012","127.0.0.1","127.0.0.1","TCP","489","47812  >  8080 [PSH, ACK] Seq=31799 Ack=32811 Win=75648 Len=423 TSval=514854165 TSecr=514853157","47812","8080"
"6014","99.811001038","127.0.0.1","127.0.0.1","TCP","494","8080  >  47926 [PSH, ACK] Seq=38045 Ack=32563 Win=60800 Len=428 TSval=514854168 TSecr=514853204","8080","47926"
"6015","99.811078352","127.0.0.1","127.0.0.1","TCP","66","47926  >  8080 [ACK] Seq=32563 Ack=38473 Win=53888 Len=0 TSval=514854168 TSecr=514854168","47926","8080"
"6016","99.812688194","127.0.0.1","127.0.0.1","TCP","453","47918  >  8080 [PSH, ACK] Seq=30476 Ack=30983 Win=75648 Len=387 TSval=514854161 TSecr=514853247","47918","8080"
"6017","99.812794632","127.0.0.1","127.0.0.1","TCP","66","8080  >  47918 [ACK] Seq=30983 Ack=30863 Win=85248 Len=0 TSval=514854170 TSecr=514854161","8080","47918"
"6018","99.813098371","127.0.0.1","127.0.0.1","TCP","585","47828  >  8080 [PSH, ACK] Seq=32792 Ack=35277 Win=55808 Len=519 TSval=514854170 TSecr=514853181","47828","8080"
"6019","99.813127984","127.0.0.1","127.0.0.1","TCP","66","8080  >  47828 [ACK] Seq=35277 Ack=33311 Win=85120 Len=0 TSval=514854170 TSecr=514854170","8080","47828"
"6020","99.813904340","127.0.0.1","127.0.0.1","TCP","462","8080  >  47870 [PSH, ACK] Seq=36801 Ack=31913 Win=84736 Len=396 TSval=514854171 TSecr=514853187","8080","47870"
"6021","99.813955883","127.0.0.1","127.0.0.1","TCP","66","47870  >  8080 [ACK] Seq=31913 Ack=37197 Win=53888 Len=0 TSval=514854171 TSecr=514854171","47870","8080"
"6022","99.815378130","127.0.0.1","127.0.0.1","TCP","590","8080  >  47782 [PSH, ACK] Seq=36285 Ack=34125 Win=68608 Len=524 TSval=514854172 TSecr=514854161","8080","47782"
"6023","99.819164785","127.0.0.1","127.0.0.1","TCP","453","47832  >  8080 [PSH, ACK] Seq=31104 Ack=35871 Win=56320 Len=387 TSval=514854176 TSecr=514853158","47832","8080"
"6024","99.819306842","127.0.0.1","127.0.0.1","TCP","66","8080  >  47832 [ACK] Seq=35871 Ack=31491 Win=85248 Len=0 TSval=514854176 TSecr=514854176","8080","47832"
"6025","99.820318144","127.0.0.1","127.0.0.1","TCP","66","47782  >  8080 [ACK] Seq=34125 Ack=36809 Win=75520 Len=0 TSval=514854177 TSecr=514854172","47782","8080"
"6026","99.820643464","127.0.0.1","127.0.0.1","TCP","462","8080  >  47810 [PSH, ACK] Seq=33037 Ack=32754 Win=85248 Len=396 TSval=514854178 TSecr=514853262","8080","47810"
"6027","99.820684810","127.0.0.1","127.0.0.1","TCP","66","47810  >  8080 [ACK] Seq=32754 Ack=33433 Win=52352 Len=0 TSval=514854178 TSecr=514854178","47810","8080"
"6028","99.825073008","127.0.0.1","127.0.0.1","TCP","66","47898  >  8080 [ACK] Seq=31524 Ack=34703 Win=59008 Len=0 TSval=514854182 TSecr=514854152","47898","8080"
"6029","99.834698533","127.0.0.1","127.0.0.1","TCP","66","8080  >  47750 [ACK] Seq=34665 Ack=31995 Win=85248 Len=0 TSval=514854192 TSecr=514854151","8080","47750"
"6030","99.843209740","127.0.0.1","127.0.0.1","TCP","551","47898  >  8080 [PSH, ACK] Seq=31524 Ack=34703 Win=59008 Len=485 TSval=514854200 TSecr=514854152","47898","8080"
"6031","99.843307448","127.0.0.1","127.0.0.1","TCP","66","8080  >  47898 [ACK] Seq=34703 Ack=32009 Win=84608 Len=0 TSval=514854200 TSecr=514854200","8080","47898"
"6032","99.844821677","127.0.0.1","127.0.0.1","TCP","560","8080  >  47750 [PSH, ACK] Seq=34665 Ack=31995 Win=85248 Len=494 TSval=514854202 TSecr=514854151","8080","47750"
"6033","99.844892356","127.0.0.1","127.0.0.1","TCP","66","47750  >  8080 [ACK] Seq=31995 Ack=35159 Win=75520 Len=0 TSval=514854202 TSecr=514854202","47750","8080"
"6034","99.845715436","127.0.0.1","127.0.0.1","TCP","489","47802  >  8080 [PSH, ACK] Seq=32593 Ack=30227 Win=75648 Len=423 TSval=514854203 TSecr=514854154","47802","8080"
"6035","99.845798966","127.0.0.1","127.0.0.1","TCP","66","8080  >  47802 [ACK] Seq=30227 Ack=33016 Win=61696 Len=0 TSval=514854203 TSecr=514854203","8080","47802"
"6036","99.847553938","127.0.0.1","127.0.0.1","TCP","496","8080  >  47832 [PSH, ACK] Seq=35871 Ack=31491 Win=85248 Len=430 TSval=514854204 TSecr=514854176","8080","47832"
"6037","99.848824281","127.0.0.1","127.0.0.1","TCP","66","8080  >  47812 [ACK] Seq=32811 Ack=32222 Win=67328 Len=0 TSval=514854206 TSecr=514854165","8080","47812"
"6038","99.860536663","127.0.0.1","127.0.0.1","TCP","421","47870  >  8080 [PSH, ACK] Seq=31913 Ack=37197 Win=54272 Len=355 TSval=514854217 TSecr=514854171","47870","8080"
"6039","99.860669362","127.0.0.1","127.0.0.1","TCP","66","8080  >  47870 [ACK] Seq=37197 Ack=32268 Win=84480 Len=0 TSval=514854217 TSecr=514854217","8080","47870"
"6040","99.862053546","127.0.0.1","127.0.0.1","TCP","428","8080  >  47746 [PSH, ACK] Seq=40527 Ack=31881 Win=85248 Len=362 TSval=514854219 TSecr=514854163","8080","47746"
"6041","99.862106067","127.0.0.1","127.0.0.1","TCP","66","47746  >  8080 [ACK] Seq=31881 Ack=40889 Win=75136 Len=0 TSval=514854219 TSecr=514854219","47746","8080"
"6042","99.865863388","127.0.0.1","127.0.0.1","TCP","489","47926  >  8080 [PSH, ACK] Seq=32563 Ack=38473 Win=54272 Len=423 TSval=514854217 TSecr=514854168","47926","8080"
"6043","99.865988962","127.0.0.1","127.0.0.1","TCP","66","8080  >  47926 [ACK] Seq=38473 Ack=32986 Win=60416 Len=0 TSval=514854223 TSecr=514854217","8080","47926"
"6044","99.867525889","127.0.0.1","127.0.0.1","TCP","496","8080  >  47782 [PSH, ACK] Seq=36809 Ack=34125 Win=68608 Len=430 TSval=514854224 TSecr=514854177","8080","47782"
"6045","99.867644201","127.0.0.1","127.0.0.1","TCP","66","47782  >  8080 [ACK] Seq=34125 Ack=37239 Win=75520 Len=0 TSval=514854224 TSecr=514854224","47782","8080"
"6046","99.880282259","127.0.0.1","127.0.0.1","TCP","487","47922  >  8080 [PSH, ACK] Seq=32184 Ack=31695 Win=55680 Len=421 TSval=514854237 TSecr=514853188","47922","8080"
"6047","99.881335326","127.0.0.1","127.0.0.1","TCP","421","47848  >  8080 [PSH, ACK] Seq=31331 Ack=34627 Win=75648 Len=355 TSval=514854238 TSecr=514853204","47848","8080"
"6048","99.881388266","127.0.0.1","127.0.0.1","TCP","66","8080  >  47848 [ACK] Seq=34627 Ack=31686 Win=85248 Len=0 TSval=514854238 TSecr=514854238","8080","47848"
"6049","99.881735586","127.0.0.1","127.0.0.1","TCP","496","8080  >  47746 [PSH, ACK] Seq=40889 Ack=31881 Win=85248 Len=430 TSval=514854239 TSecr=514854219","8080","47746"
"6050","99.881760799","127.0.0.1","127.0.0.1","TCP","66","47746  >  8080 [ACK] Seq=31881 Ack=41319 Win=74880 Len=0 TSval=514854239 TSecr=514854239","47746","8080"
"6051","99.883442577","127.0.0.1","127.0.0.1","TCP","430","8080  >  47886 [PSH, ACK] Seq=42487 Ack=31349 Win=85248 Len=364 TSval=514854240 TSecr=514853269","8080","47886"
"6052","99.883613199","127.0.0.1","127.0.0.1","TCP","66","47886  >  8080 [ACK] Seq=31349 Ack=42851 Win=75520 Len=0 TSval=514854240 TSecr=514854240","47886","8080"
"6053","99.888705956","127.0.0.1","127.0.0.1","TCP","66","47832  >  8080 [ACK] Seq=31491 Ack=36301 Win=55936 Len=0 TSval=514854246 TSecr=514854204","47832","8080"
"6054","99.914344480","127.0.0.1","127.0.0.1","TCP","421","47904  >  8080 [PSH, ACK] Seq=31654 Ack=36119 Win=57984 Len=355 TSval=514854271 TSecr=514853151","47904","8080"
"6055","99.914463629","127.0.0.1","127.0.0.1","TCP","66","8080  >  47904 [ACK] Seq=36119 Ack=32009 Win=64768 Len=0 TSval=514854271 TSecr=514854271","8080","47904"
"6056","99.916164334","127.0.0.1","127.0.0.1","TCP","430","8080  >  47746 [PSH, ACK] Seq=41319 Ack=31881 Win=85248 Len=364 TSval=514854273 TSecr=514854239","8080","47746"
"6057","99.916225445","127.0.0.1","127.0.0.1","TCP","66","47746  >  8080 [ACK] Seq=31881 Ack=41683 Win=74624 Len=0 TSval=514854273 TSecr=514854273","47746","8080"
"6058","99.919336594","127.0.0.1","127.0.0.1","TCP","423","47886  >  8080 [PSH, ACK] Seq=31349 Ack=42851 Win=75648 Len=357 TSval=514854276 TSecr=514854240","47886","8080"
"6059","99.919421102","127.0.0.1","127.0.0.1","TCP","66","8080  >  47886 [ACK] Seq=42851 Ack=31706 Win=85248 Len=0 TSval=514854276 TSecr=514854276","8080","47886"
"6060","99.920673915","127.0.0.1","127.0.0.1","TCP","487","47810  >  8080 [PSH, ACK] Seq=32754 Ack=33433 Win=52736 Len=421 TSval=514854278 TSecr=514854178","47810","8080"
"6061","99.920673915","127.0.0.1","127.0.0.1","TCP","66","8080  >  47922 [ACK] Seq=31695 Ack=32605 Win=85248 Len=0 TSval=514854278 TSecr=514854237","8080","47922"
"6062","99.920720080","127.0.0.1","127.0.0.1","TCP","66","8080  >  47810 [ACK] Seq=33433 Ack=33175 Win=85120 Len=0 TSval=514854278 TSecr=514854278","8080","47810"
"6063","99.920786709","127.0.0.1","127.0.0.1","TCP","428","8080  >  47900 [PSH, ACK] Seq=32107 Ack=31769 Win=61824 Len=362 TSval=514854278 TSecr=514853270","8080","47900"
"6064","99.920813179","127.0.0.1","127.0.0.1","TCP","66","47900  >  8080 [ACK] Seq=31769 Ack=32469 Win=53504 Len=0 TSval=514854278 TSecr=514854278","47900","8080"
"6065","99.922149731","127.0.0.1","127.0.0.1","TCP","494","8080  >  47750 [PSH, ACK] Seq=35159 Ack=31995 Win=85248 Len=428 TSval=514854279 TSecr=514854202","8080","47750"
"6066","99.922238988","127.0.0.1","127.0.0.1","TCP","66","47750  >  8080 [ACK] Seq=31995 Ack=35587 Win=75520 Len=0 TSval=514854279 TSecr=514854279","47750","8080"
"6067","99.970248652","127.0.0.1","127.0.0.1","TCP","487","47900  >  8080 [PSH, ACK] Seq=31769 Ack=32469 Win=53504 Len=421 TSval=514854327 TSecr=514854278","47900","8080"
"6068","99.971409972","127.0.0.1","127.0.0.1","TCP","496","8080  >  47750 [PSH, ACK] Seq=35587 Ack=31995 Win=85248 Len=430 TSval=514854328 TSecr=514854279","8080","47750"
"6069","99.971476601","127.0.0.1","127.0.0.1","TCP","66","47750  >  8080 [ACK] Seq=31995 Ack=36017 Win=75520 Len=0 TSval=514854328 TSecr=514854328","47750","8080"
"6070","99.988779289","127.0.0.1","127.0.0.1","TCP","487","47746  >  8080 [PSH, ACK] Seq=31881 Ack=41683 Win=74624 Len=421 TSval=514854346 TSecr=514854273","47746","8080"
"6071","99.988845010","127.0.0.1","127.0.0.1","TCP","66","8080  >  47746 [ACK] Seq=41683 Ack=32302 Win=85120 Len=0 TSval=514854346 TSecr=514854346","8080","47746"
"6072","99.990738407","127.0.0.1","127.0.0.1","TCP","494","8080  >  47828 [PSH, ACK] Seq=35277 Ack=33311 Win=85248 Len=428 TSval=514854348 TSecr=514854170","8080","47828"
"6073","99.990806851","127.0.0.1","127.0.0.1","TCP","66","47828  >  8080 [ACK] Seq=33311 Ack=35705 Win=55424 Len=0 TSval=514854348 TSecr=514854348","47828","8080"
"6074","100.010668593","127.0.0.1","127.0.0.1","TCP","66","8080  >  47900 [ACK] Seq=32469 Ack=32190 Win=61440 Len=0 TSval=514854368 TSecr=514854327","8080","47900"
"6075","100.770366404","127.0.0.1","127.0.0.1","TCP","423","47796  >  8080 [PSH, ACK] Seq=31474 Ack=37747 Win=75648 Len=357 TSval=514855127 TSecr=514854121","47796","8080"
"6076","100.770406982","127.0.0.1","127.0.0.1","TCP","66","8080  >  47796 [ACK] Seq=37747 Ack=31831 Win=85248 Len=0 TSval=514855127 TSecr=514855127","8080","47796"
"6077","100.771615585","127.0.0.1","127.0.0.1","TCP","428","8080  >  47918 [PSH, ACK] Seq=30983 Ack=30863 Win=85248 Len=362 TSval=514855128 TSecr=514854161","8080","47918"
"6078","100.771662588","127.0.0.1","127.0.0.1","TCP","66","47918  >  8080 [ACK] Seq=30863 Ack=31345 Win=75520 Len=0 TSval=514855129 TSecr=514855128","47918","8080"
"6079","100.797002820","127.0.0.1","127.0.0.1","TCP","489","47750  >  8080 [PSH, ACK] Seq=31995 Ack=36017 Win=75648 Len=423 TSval=514855154 TSecr=514854328","47750","8080"
"6080","100.797002820","127.0.0.1","127.0.0.1","TCP","453","47864  >  8080 [PSH, ACK] Seq=31428 Ack=40113 Win=51456 Len=387 TSval=514855154 TSecr=514854151","47864","8080"
"6081","100.797044655","127.0.0.1","127.0.0.1","TCP","66","8080  >  47864 [ACK] Seq=40113 Ack=31815 Win=85248 Len=0 TSval=514855154 TSecr=514855154","8080","47864"
"6082","100.797044655","127.0.0.1","127.0.0.1","TCP","66","8080  >  47750 [ACK] Seq=36017 Ack=32418 Win=85120 Len=0 TSval=514855154 TSecr=514855154","8080","47750"
"6083","100.798085988","127.0.0.1","127.0.0.1","TCP","494","8080  >  47898 [PSH, ACK] Seq=34703 Ack=32009 Win=84736 Len=428 TSval=514855155 TSecr=514854200","8080","47898"
"6084","100.798631798","127.0.0.1","127.0.0.1","TCP","460","8080  >  47886 [PSH, ACK] Seq=42851 Ack=31706 Win=85248 Len=394 TSval=514855156 TSecr=514854276","8080","47886"
"6085","100.808326047","127.0.0.1","127.0.0.1","TCP","455","47766  >  8080 [PSH, ACK] Seq=31238 Ack=34687 Win=56064 Len=389 TSval=514855165 TSecr=514854162","47766","8080"
"6086","100.808369977","127.0.0.1","127.0.0.1","TCP","66","8080  >  47766 [ACK] Seq=34687 Ack=31627 Win=85248 Len=0 TSval=514855165 TSecr=514855165","8080","47766"
"6087","100.809471304","127.0.0.1","127.0.0.1","TCP","460","8080  >  47802 [PSH, ACK] Seq=30227 Ack=33016 Win=61696 Len=394 TSval=514855166 TSecr=514854203","8080","47802"
"6088","100.809511323","127.0.0.1","127.0.0.1","TCP","66","47802  >  8080 [ACK] Seq=33016 Ack=30621 Win=75520 Len=0 TSval=514855166 TSecr=514855166","47802","8080"
"6089","100.811324263","127.0.0.1","127.0.0.1","TCP","389","47812  >  8080 [PSH, ACK] Seq=32222 Ack=32811 Win=75648 Len=323 TSval=514855168 TSecr=514854206","47812","8080"
"6090","100.811368612","127.0.0.1","127.0.0.1","TCP","66","8080  >  47812 [ACK] Seq=32811 Ack=32545 Win=67072 Len=0 TSval=514855168 TSecr=514855168","8080","47812"
"6091","100.812465539","127.0.0.1","127.0.0.1","TCP","396","8080  >  47796 [PSH, ACK] Seq=37747 Ack=31831 Win=85248 Len=330 TSval=514855169 TSecr=514855127","8080","47796"
"6092","100.812519457","127.0.0.1","127.0.0.1","TCP","66","47796  >  8080 [ACK] Seq=31831 Ack=38077 Win=75648 Len=0 TSval=514855169 TSecr=514855169","47796","8080"
"6093","100.815073133","127.0.0.1","127.0.0.1","TCP","453","47828  >  8080 [PSH, ACK] Seq=33311 Ack=35705 Win=55808 Len=387 TSval=514855172 TSecr=514854348","47828","8080"
"6094","100.815126911","127.0.0.1","127.0.0.1","TCP","66","8080  >  47828 [ACK] Seq=35705 Ack=33698 Win=85248 Len=0 TSval=514855172 TSecr=514855172","8080","47828"
"6095","100.815332594","127.0.0.1","127.0.0.1","TCP","519","47918  >  8080 [PSH, ACK] Seq=30863 Ack=31345 Win=75648 Len=453 TSval=514855172 TSecr=514855128","47918","8080"
"6096","100.815363114","127.0.0.1","127.0.0.1","TCP","66","8080  >  47918 [ACK] Seq=31345 Ack=31316 Win=85120 Len=0 TSval=514855172 TSecr=514855172","8080","47918"
"6097","100.816225026","127.0.0.1","127.0.0.1","TCP","460","8080  >  47746 [PSH, ACK] Seq=41683 Ack=32302 Win=85248 Len=394 TSval=514855173 TSecr=514854346","8080","47746"
"6098","100.816282435","127.0.0.1","127.0.0.1","TCP","66","47746  >  8080 [ACK] Seq=32302 Ack=42077 Win=75520 Len=0 TSval=514855173 TSecr=514855173","47746","8080"
"6099","100.817285216","127.0.0.1","127.0.0.1","TCP","528","8080  >  47796 [PSH, ACK] Seq=38077 Ack=31831 Win=85248 Len=462 TSval=514855174 TSecr=514855169","8080","47796"
"6100","100.817321883","127.0.0.1","127.0.0.1","TCP","66","47796  >  8080 [ACK] Seq=31831 Ack=38539 Win=75520 Len=0 TSval=514855174 TSecr=514855174","47796","8080"
"6101","100.822406468","127.0.0.1","127.0.0.1","TCP","553","47782  >  8080 [PSH, ACK] Seq=34125 Ack=37239 Win=75520 Len=487 TSval=514855179 TSecr=514854224","47782","8080"
"6102","100.823465750","127.0.0.1","127.0.0.1","TCP","560","8080  >  47904 [PSH, ACK] Seq=36119 Ack=32009 Win=64768 Len=494 TSval=514855180 TSecr=514854271","8080","47904"
"6103","100.823511008","127.0.0.1","127.0.0.1","TCP","489","47832  >  8080 [PSH, ACK] Seq=31491 Ack=36301 Win=55936 Len=423 TSval=514855180 TSecr=514854204","47832","8080"
"6104","100.824282963","127.0.0.1","127.0.0.1","TCP","496","8080  >  47900 [PSH, ACK] Seq=32469 Ack=32190 Win=61440 Len=430 TSval=514855181 TSecr=514854327","8080","47900"
"6105","100.824328709","127.0.0.1","127.0.0.1","TCP","66","47900  >  8080 [ACK] Seq=32190 Ack=32899 Win=53120 Len=0 TSval=514855181 TSecr=514855181","47900","8080"
"6106","100.839370635","127.0.0.1","127.0.0.1","TCP","66","47898  >  8080 [ACK] Seq=32009 Ack=35131 Win=58624 Len=0 TSval=514855196 TSecr=514855155","47898","8080"
"6107","100.839624368","127.0.0.1","127.0.0.1","TCP","66","47886  >  8080 [ACK] Seq=31706 Ack=43245 Win=75648 Len=0 TSval=514855197 TSecr=514855156","47886","8080"
"6108","100.845533709","127.0.0.1","127.0.0.1","TCP","521","47898  >  8080 [PSH, ACK] Seq=32009 Ack=35131 Win=58624 Len=455 TSval=514855202 TSecr=514855155","47898","8080"
"6109","100.845568560","127.0.0.1","127.0.0.1","TCP","66","8080  >  47898 [ACK] Seq=35131 Ack=32464 Win=84608 Len=0 TSval=514855202 TSecr=514855202","8080","47898"
"6110","100.846506598","127.0.0.1","127.0.0.1","TCP","528","8080  >  47900 [PSH, ACK] Seq=32899 Ack=32190 Win=61440 Len=462 TSval=514855203 TSecr=514855181","8080","47900"
"6111","100.846546617","127.0.0.1","127.0.0.1","TCP","66","47900  >  8080 [ACK] Seq=32190 Ack=33361 Win=52736 Len=0 TSval=514855203 TSecr=514855203","47900","8080"
"6112","100.849036389","127.0.0.1","127.0.0.1","TCP","421","47802  >  8080 [PSH, ACK] Seq=33016 Ack=30621 Win=75648 Len=355 TSval=514855206 TSecr=514855166","47802","8080"
"6113","100.849088909","127.0.0.1","127.0.0.1","TCP","66","8080  >  47802 [ACK] Seq=30621 Ack=33371 Win=61440 Len=0 TSval=514855206 TSecr=514855206","8080","47802"
"6114","100.850128566","127.0.0.1","127.0.0.1","TCP","430","8080  >  47886 [PSH, ACK] Seq=43245 Ack=31706 Win=85248 Len=364 TSval=514855207 TSecr=514855197","8080","47886"
"6115","100.850171030","127.0.0.1","127.0.0.1","TCP","66","47886  >  8080 [ACK] Seq=31706 Ack=43609 Win=75520 Len=0 TSval=514855207 TSecr=514855207","47886","8080"
"6116","100.862661724","127.0.0.1","127.0.0.1","TCP","66","8080  >  47782 [ACK] Seq=37239 Ack=34612 Win=68224 Len=0 TSval=514855220 TSecr=514855179","8080","47782"
"6117","100.863637057","127.0.0.1","127.0.0.1","TCP","66","8080  >  47832 [ACK] Seq=36301 Ack=31914 Win=85248 Len=0 TSval=514855221 TSecr=514855180","8080","47832"
"6118","100.863654797","127.0.0.1","127.0.0.1","TCP","66","47904  >  8080 [ACK] Seq=32009 Ack=36613 Win=57600 Len=0 TSval=514855221 TSecr=514855180","47904","8080"
"6119","100.864810810","127.0.0.1","127.0.0.1","TCP","391","47870  >  8080 [PSH, ACK] Seq=32268 Ack=37197 Win=54272 Len=325 TSval=514855222 TSecr=514854217","47870","8080"
"6120","100.864846568","127.0.0.1","127.0.0.1","TCP","66","8080  >  47870 [ACK] Seq=37197 Ack=32593 Win=84224 Len=0 TSval=514855222 TSecr=514855222","8080","47870"
"6121","100.865831121","127.0.0.1","127.0.0.1","TCP","396","8080  >  47904 [PSH, ACK] Seq=36613 Ack=32009 Win=64768 Len=330 TSval=514855223 TSecr=514855221","8080","47904"
