"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"14561","11.251537941","127.0.0.1","127.0.0.1","TCP","66","60372  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449051561 TSecr=449051561","60372","4444"
"14564","11.252069708","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60150","4444"
"14565","11.252165041","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60422","4444"
"14602","11.254469994","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60422"
"14603","11.254487245","127.0.0.1","127.0.0.1","TCP","66","60422  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449051564 TSecr=449051564","60422","4444"
"14608","11.255185093","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60150"
"14609","11.255197525","127.0.0.1","127.0.0.1","TCP","66","60150  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449051565 TSecr=449051565","60150","4444"
"14633","11.337951090","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59964","4444"
"14638","11.339385409","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60268","4444"
"14671","11.343743959","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59964"
"14672","11.343764911","127.0.0.1","127.0.0.1","TCP","66","59964  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449051653 TSecr=449051653","59964","4444"
"14677","11.345049491","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60268"
"14678","11.345072748","127.0.0.1","127.0.0.1","TCP","66","60268  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449051655 TSecr=449051655","60268","4444"
"14681","11.347068307","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59938","4444"
"14692","11.349505957","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60028","4444"
"14707","11.352063874","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59938"
"14708","11.352086432","127.0.0.1","127.0.0.1","TCP","66","59938  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449051662 TSecr=449051662","59938","4444"
"14725","11.354974695","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60028"
"14726","11.354996276","127.0.0.1","127.0.0.1","TCP","66","60028  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449051665 TSecr=449051665","60028","4444"
"14729","11.356988063","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60384","4444"
"14749","11.360786700","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60384"
"14750","11.360809328","127.0.0.1","127.0.0.1","TCP","66","60384  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449051670 TSecr=449051670","60384","4444"
"14774","11.440709970","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60014","4444"
"14794","11.443878853","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60014"
"14795","11.443894288","127.0.0.1","127.0.0.1","TCP","66","60014  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449051754 TSecr=449051754","60014","4444"
"14798","11.445491685","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","43040","4444"
"14818","11.448281821","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","43040"
"14819","11.448299840","127.0.0.1","127.0.0.1","TCP","66","43040  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449051758 TSecr=449051758","43040","4444"
"14834","11.541996398","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59938","4444"
"14839","11.544199035","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60190","4444"
"14864","11.546807306","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60018","4444"
"14871","11.547738422","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59938"
"14872","11.547761609","127.0.0.1","127.0.0.1","TCP","66","59938  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449051857 TSecr=449051857","59938","4444"
"14889","11.549872196","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60172","4444"
"14893","11.550405290","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60190"
"14894","11.550436718","127.0.0.1","127.0.0.1","TCP","66","60190  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449051860 TSecr=449051860","60190","4444"
"14908","11.551655788","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60468","4444"
"14909","11.551715572","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60018"
"14910","11.551740435","127.0.0.1","127.0.0.1","TCP","66","60018  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449051861 TSecr=449051861","60018","4444"
"14912","11.551877672","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60354","4444"
"14951","11.555466647","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60172"
"14952","11.555491999","127.0.0.1","127.0.0.1","TCP","66","60172  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449051865 TSecr=449051865","60172","4444"
"14969","11.557025561","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60468"
"14970","11.557055663","127.0.0.1","127.0.0.1","TCP","66","60468  >  4444 [ACK] Seq=1026 Ack=376 Win=630 Len=0 TSval=449051867 TSecr=449051867","60468","4444"
"14974","11.557524364","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60354"
"14975","11.557544827","127.0.0.1","127.0.0.1","TCP","66","60354  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449051867 TSecr=449051867","60354","4444"
"15002","11.639784505","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60186","4444"
"15022","11.642747846","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60186"
"15023","11.642758183","127.0.0.1","127.0.0.1","TCP","66","60186  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449051952 TSecr=449051952","60186","4444"
"15026","11.644860737","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60314","4444"
"15046","11.647690474","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60314"
"15047","11.647701089","127.0.0.1","127.0.0.1","TCP","66","60314  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449051957 TSecr=449051957","60314","4444"
"15050","11.648307446","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","43028","4444"
"15070","11.651350895","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","43028"
"15071","11.651368425","127.0.0.1","127.0.0.1","TCP","66","43028  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449051961 TSecr=449051961","43028","4444"
"15089","11.740941238","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59944","4444"
"15109","11.744647545","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60028","4444"
"15110","11.745029225","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59944"
"15112","11.745046964","127.0.0.1","127.0.0.1","TCP","66","59944  >  4444 [ACK] Seq=1026 Ack=376 Win=630 Len=0 TSval=449052055 TSecr=449052055","59944","4444"
"15133","11.747997805","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60028"
"15134","11.748018408","127.0.0.1","127.0.0.1","TCP","66","60028  >  4444 [ACK] Seq=1026 Ack=376 Win=630 Len=0 TSval=449052058 TSecr=449052058","60028","4444"
"15135","11.748029233","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42876","4444"
"15157","11.750947737","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42876"
"15158","11.750964079","127.0.0.1","127.0.0.1","TCP","66","42876  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449052061 TSecr=449052061","42876","4444"
"15161","11.760298989","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42872","4444"
"15181","11.763887336","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42872"
"15182","11.763904377","127.0.0.1","127.0.0.1","TCP","66","42872  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449052074 TSecr=449052074","42872","4444"
"15203","11.845842552","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59874","4444"
"15222","11.850650876","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60384","4444"
"15227","11.851561249","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60338","4444"
"15228","11.851759876","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59874"
"15229","11.851783133","127.0.0.1","127.0.0.1","TCP","66","59874  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449052161 TSecr=449052161","59874","4444"
"15232","11.852384811","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59886","4444"
"15285","11.856733513","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60384"
"15286","11.856757887","127.0.0.1","127.0.0.1","TCP","66","60384  >  4444 [ACK] Seq=1026 Ack=376 Win=630 Len=0 TSval=449052166 TSecr=449052166","60384","4444"
"15291","11.857222398","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60338"
"15292","11.857243909","127.0.0.1","127.0.0.1","TCP","66","60338  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449052167 TSecr=449052167","60338","4444"
"15294","11.857382194","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59886"
"15295","11.857406428","127.0.0.1","127.0.0.1","TCP","66","59886  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449052167 TSecr=449052167","59886","4444"
"15299","11.861706172","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59928","4444"
"15300","11.861904450","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59916","4444"
"15339","11.867353492","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59916"
"15340","11.867378356","127.0.0.1","127.0.0.1","TCP","66","59916  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449052177 TSecr=449052177","59916","4444"
"15343","11.867924580","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59928"
"15344","11.867945951","127.0.0.1","127.0.0.1","TCP","66","59928  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449052178 TSecr=449052178","59928","4444"
"15371","11.933590427","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59944","4444"
"15391","11.939433790","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59944"
"15392","11.939463333","127.0.0.1","127.0.0.1","TCP","66","59944  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449052249 TSecr=449052249","59944","4444"
"15394","11.939839146","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60410","4444"
"15396","11.940133385","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60160","4444"
"15435","11.946107909","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60160"
"15436","11.946133680","127.0.0.1","127.0.0.1","TCP","66","60160  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449052256 TSecr=449052256","60160","4444"
"15439","11.946770488","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60410"
"15440","11.946796189","127.0.0.1","127.0.0.1","TCP","66","60410  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449052256 TSecr=449052256","60410","4444"
"15443","11.947195399","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42922","4444"
"15463","11.951693071","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42922"
"15464","11.951718772","127.0.0.1","127.0.0.1","TCP","66","42922  >  4444 [ACK] Seq=616 Ack=226 Win=630 Len=0 TSval=449052261 TSecr=449052261","42922","4444"
"15467","11.953757143","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60014","4444"
"15487","11.958267457","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60278","4444"
"15488","11.958276396","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60014"
"15489","11.958301679","127.0.0.1","127.0.0.1","TCP","66","60014  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449052268 TSecr=449052268","60014","4444"
"15509","11.961539006","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60098","4444"
"15513","11.962315425","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60278"
"15514","11.962336866","127.0.0.1","127.0.0.1","TCP","66","60278  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449052272 TSecr=449052272","60278","4444"
"15535","11.965540110","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60098"
"15536","11.965563996","127.0.0.1","127.0.0.1","TCP","66","60098  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449052275 TSecr=449052275","60098","4444"
"15566","12.048747921","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","43060","4444"
"15586","12.053687964","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","43060"
"15587","12.053710942","127.0.0.1","127.0.0.1","TCP","66","43060  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449052363 TSecr=449052363","43060","4444"
"15590","12.063550730","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59964","4444"
"15610","12.068430431","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59964"
"15611","12.068453688","127.0.0.1","127.0.0.1","TCP","66","59964  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449052378 TSecr=449052378","59964","4444"
"15614","12.072641407","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60314","4444"
"15634","12.077308164","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60314"
"15635","12.077330583","127.0.0.1","127.0.0.1","TCP","66","60314  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449052387 TSecr=449052387","60314","4444"
"15653","12.142419895","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60186","4444"
"15673","12.146523736","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60186"
"15674","12.146543291","127.0.0.1","127.0.0.1","TCP","66","60186  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449052456 TSecr=449052456","60186","4444"
"15677","12.149740320","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59986","4444"
"15697","12.154472028","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59986"
"15698","12.154489698","127.0.0.1","127.0.0.1","TCP","66","59986  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449052464 TSecr=449052464","59986","4444"
"15701","12.162043251","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60212","4444"
"15721","12.165829316","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60212"
"15722","12.165845659","127.0.0.1","127.0.0.1","TCP","66","60212  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449052476 TSecr=449052475","60212","4444"
"15740","12.252252034","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","43060","4444"
"15760","12.257175246","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60400","4444"
"15761","12.257468088","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","43060"
"15762","12.257492463","127.0.0.1","127.0.0.1","TCP","66","43060  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449052567 TSecr=449052567","43060","4444"
"15784","12.262322088","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60400"
"15785","12.262345903","127.0.0.1","127.0.0.1","TCP","66","60400  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449052572 TSecr=449052572","60400","4444"
"15788","12.262941505","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42950","4444"
"15808","12.267476612","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42950"
"15809","12.267499450","127.0.0.1","127.0.0.1","TCP","66","42950  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449052577 TSecr=449052577","42950","4444"
"15827","12.346016758","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59998","4444"
"15847","12.350907493","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59998"
"15848","12.350933753","127.0.0.1","127.0.0.1","TCP","66","59998  >  4444 [ACK] Seq=1026 Ack=376 Win=630 Len=0 TSval=449052661 TSecr=449052661","59998","4444"
"15851","12.353213704","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60172","4444"
"15855","12.354300635","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60422","4444"
"15891","12.358984991","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60422"
"15892","12.359002940","127.0.0.1","127.0.0.1","TCP","66","60422  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449052669 TSecr=449052669","60422","4444"
"15895","12.359358290","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60172"
"15896","12.359378404","127.0.0.1","127.0.0.1","TCP","66","60172  >  4444 [ACK] Seq=2256 Ack=826 Win=630 Len=0 TSval=449052669 TSecr=449052669","60172","4444"
"15899","12.364702641","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59886","4444"
"15900","12.365283646","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60078","4444"
"15902","12.365519708","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60174","4444"
"15940","12.368082513","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59914","4444"
"15946","12.368246708","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","58978","4444"
"15969","12.369340763","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59886"
"15970","12.369352636","127.0.0.1","127.0.0.1","TCP","66","59886  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449052679 TSecr=449052679","59886","4444"
"15971","12.369381201","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60078"
"15972","12.369407461","127.0.0.1","127.0.0.1","TCP","66","60078  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449052679 TSecr=449052679","60078","4444"
"15974","12.369461867","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60174"
"15975","12.369481003","127.0.0.1","127.0.0.1","TCP","66","60174  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449052679 TSecr=449052679","60174","4444"
"16011","12.371913835","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","58978"
"16012","12.371931784","127.0.0.1","127.0.0.1","TCP","66","58978  >  4444 [ACK] Seq=822 Ack=301 Win=630 Len=0 TSval=449052682 TSecr=449052682","58978","4444"
"16015","12.372286854","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59914"
"16016","12.372301730","127.0.0.1","127.0.0.1","TCP","66","59914  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449052682 TSecr=449052682","59914","4444"
"16019","12.377967139","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60018","4444"
"16039","12.381023369","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60018"
"16040","12.381042086","127.0.0.1","127.0.0.1","TCP","66","60018  >  4444 [ACK] Seq=1026 Ack=376 Win=630 Len=0 TSval=449052691 TSecr=449052691","60018","4444"
"16076","12.459701380","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60088","4444"
"16096","12.463062185","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60088"
"16097","12.463079226","127.0.0.1","127.0.0.1","TCP","66","60088  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449052773 TSecr=449052773","60088","4444"
"16100","12.469467696","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59928","4444"
"16120","12.472409527","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59928"
"16121","12.472427197","127.0.0.1","127.0.0.1","TCP","66","59928  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449052782 TSecr=449052782","59928","4444"
"16135","12.548783982","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60106","4444"
"16155","12.551722739","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60106"
"16156","12.551739641","127.0.0.1","127.0.0.1","TCP","66","60106  >  4444 [ACK] Seq=2256 Ack=826 Win=630 Len=0 TSval=449052861 TSecr=449052861","60106","4444"
"16160","12.563375174","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60422","4444"
"16161","12.563511922","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60078","4444"
"16200","12.566871261","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60078"
"16201","12.566889419","127.0.0.1","127.0.0.1","TCP","66","60078  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449052877 TSecr=449052877","60078","4444"
"16204","12.567214109","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60422"
"16205","12.567224934","127.0.0.1","127.0.0.1","TCP","66","60422  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449052877 TSecr=449052877","60422","4444"
"16208","12.570888708","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60052","4444"
"16209","12.571018472","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42874","4444"
"16247","12.573509900","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60052"
"16248","12.573530852","127.0.0.1","127.0.0.1","TCP","66","60052  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449052883 TSecr=449052883","60052","4444"
"16252","12.574010379","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42874"
"16253","12.574027629","127.0.0.1","127.0.0.1","TCP","66","42874  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449052884 TSecr=449052884","42874","4444"
"16276","12.656681672","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60454","4444"
"16297","12.659788118","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60454"
"16298","12.659807045","127.0.0.1","127.0.0.1","TCP","66","60454  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449052969 TSecr=449052969","60454","4444"
"16301","12.660095417","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60152","4444"
"16321","12.662263203","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60152"
"16322","12.662281012","127.0.0.1","127.0.0.1","TCP","66","60152  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449052972 TSecr=449052972","60152","4444"
"16325","12.665004172","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59986","4444"
"16339","12.667205691","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60310","4444"
"16356","12.668738066","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59986"
"16357","12.668753850","127.0.0.1","127.0.0.1","TCP","66","59986  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449052978 TSecr=449052978","59986","4444"
"16360","12.669048228","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42906","4444"
"16362","12.669164653","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","43060","4444"
"16387","12.670635009","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60310"
"16388","12.670646324","127.0.0.1","127.0.0.1","TCP","66","60310  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449052980 TSecr=449052980","60310","4444"
"16413","12.672461484","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42906"
"16414","12.672479433","127.0.0.1","127.0.0.1","TCP","66","42906  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449052982 TSecr=449052982","42906","4444"
"16417","12.672849938","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","43060"
"16418","12.672868516","127.0.0.1","127.0.0.1","TCP","66","43060  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449052983 TSecr=449052982","43060","4444"
"16444","12.751631732","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60186","4444"
"16464","12.753771373","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60338","4444"
"16469","12.754254461","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60186"
"16470","12.754270035","127.0.0.1","127.0.0.1","TCP","66","60186  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449053064 TSecr=449053064","60186","4444"
"16474","12.754543043","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60322","4444"
"16502","12.756373568","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60338"
"16503","12.756392565","127.0.0.1","127.0.0.1","TCP","66","60338  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449053066 TSecr=449053066","60338","4444"
"16508","12.757050883","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60126","4444"
"16517","12.757843505","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60322"
"16518","12.757855867","127.0.0.1","127.0.0.1","TCP","66","60322  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449053068 TSecr=449053068","60322","4444"
"16537","12.760358889","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60126"
"16538","12.760378444","127.0.0.1","127.0.0.1","TCP","66","60126  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449053070 TSecr=449053070","60126","4444"
"16541","12.763442147","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60174","4444"
"16561","12.766750571","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60174"
"16562","12.766768311","127.0.0.1","127.0.0.1","TCP","66","60174  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449053076 TSecr=449053076","60174","4444"
"16565","12.773144279","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60420","4444"
"16566","12.773224806","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60078","4444"
"16605","12.777014573","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60420"
"16606","12.777025957","127.0.0.1","127.0.0.1","TCP","66","60420  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449053087 TSecr=449053087","60420","4444"
"16609","12.777253847","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60078"
"16610","12.777263904","127.0.0.1","127.0.0.1","TCP","66","60078  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449053087 TSecr=449053087","60078","4444"
"16613","12.782985395","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60160","4444"
"16633","12.786676267","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60160"
